Time,x,y,z,qx,qy,qz,qw,Δx,Δy,Δz,Δqx,Δqy,Δqz,Δqw,ST_A_x_interp,ST_A_y_interp,ST_A_z_interp
1749911929.0,,,,,,,,,,,,,,,,,
1749911929.04004,0.1458939993389263,-0.20683200424047854,1.6582942249957648,0.06253764747568989,-0.00889370188460064,-0.44590547325517943,0.8926508552683677,-0.025029173661073687,-0.08897514424047853,0.4650579929957647,0.04524024609489819,0.019750742789540213,-0.09041682430288854,0.9945025106333863,,,
1749911929.08008,0.14676965967785263,-0.20280104448095704,1.6388471609915296,0.06157667095137978,-0.009053721769201278,-0.44253840351035884,0.8942091715367355,-0.02415351332214737,-0.08494418448095704,0.4456109289915295,0.044100672382953884,0.019906963283123427,-0.08676346013244297,0.9947134309114739,,,
1749911929.12012,0.14764532001677894,-0.19877008472143556,1.6194000969872944,0.06061569442706967,-0.009213741653801918,-0.43917133376553824,0.8957674878051033,-0.023277852983221055,-0.08091322472143557,0.4261638649872942,0.04296109867100958,0.02006318377670664,-0.08311009596199742,0.9949243511895615,,,
1749911929.16016,0.14852098035570527,-0.19473912496191406,1.599953032983059,0.05965471790275956,-0.009373761538402556,-0.43580426402071765,0.8973258040734711,-0.02240219264429474,-0.07688226496191408,0.40671680098305896,0.04182152495906527,0.02021940427028985,-0.07945673179155185,0.995135271467649,,,
1749911929.2002003,0.14939664590875767,-0.19070814120001223,1.580505853181134,0.058693735656307464,-0.00953378237584281,-0.4324371742266548,0.8988841296208449,-0.021526527091242316,-0.07285128120001223,0.387269621181134,0.040681944461520674,0.020375625694089173,-0.07580334586712172,0.9953461930016629,,,
1749911929.2402403,0.150272306247684,-0.18667718144049072,1.5610587891768988,0.05773275913199735,-0.00969380226044345,-0.4290701044818342,0.9004424458892126,-0.020650866752315998,-0.06882032144049074,0.3678225571768987,0.03954237074957637,0.020531846187672384,-0.07214998169667616,0.9955571132797505,,,
1749911929.2802804,0.1511479665866103,-0.18264622168096925,1.5416117251726635,0.05677178260768724,-0.009853822145044088,-0.4257030347370136,0.9020007621575804,-0.019775206413389684,-0.06478936168096927,0.3483754931726635,0.03840279703763206,0.0206880666812556,-0.0684966175262306,0.995768033557838,,,
1749911929.3203204,0.15202362692553664,-0.17861526192144778,1.5221646611684283,0.05581080608337713,-0.010013842029644728,-0.422335964992193,0.9035590784259481,-0.01889954607446337,-0.06075840192144779,0.32892842916842824,0.03726322332568775,0.02084428717483881,-0.06484325335578503,0.9959789538359256,,,
1749911929.3603604,0.15289928726446295,-0.17458430216192627,1.5027175971641928,0.05484982955906701,-0.010173861914245366,-0.4189688952473724,0.9051173946943158,-0.01802388573553705,-0.05672744216192631,0.30948136516419295,0.036123649613743446,0.02100050766842202,-0.06118988918533948,0.9961898741140132,,,
1749911929.4004004,0.15377494760338925,-0.1705533424024048,1.4832705331599576,0.0538888530347569,-0.010333881798846006,-0.4156018255025518,0.9066757109626836,-0.01714822539661074,-0.05269648240240483,0.29003430115995765,0.03498407590179914,0.021156728162005235,-0.05753652501489392,0.9964007943921007,,,
1749911929.4404404,0.15465060794231558,-0.1665223826428833,1.4638234691557224,0.05292787651044679,-0.010493901683446646,-0.4122347557577312,0.9082340272310514,-0.016272565057684422,-0.048665522642883347,0.2705872371557224,0.033844502189854825,0.021312948655588446,-0.05388316084444836,0.9966117146701883,,,
1749911929.4804804,0.1555262682812419,-0.16249142288336182,1.4443764051514871,0.051966899986136676,-0.010653921568047285,-0.4088676860129106,0.9097923434994192,-0.015396904718758108,-0.044634562883361865,0.2511401731514871,0.032704928477910525,0.021469169149171657,-0.0502297966740028,0.9968226349482758,,,
1749911929.5205204,0.15640192862016822,-0.15846046312384032,1.424929341147252,0.051005923461826565,-0.010813941452647925,-0.40550061626809003,0.911350659767787,-0.014521244379831792,-0.040603603123840384,0.23169310914725189,0.03156535476596621,0.021625389642754872,-0.04657643250355724,0.9970335552263634,,,
1749911929.5605605,0.15727758895909452,-0.15442950336431885,1.4054822771430167,0.05004494693751645,-0.010973961337248563,-0.40213354652326944,0.9129089760361547,-0.013645584040905477,-0.0365726433643189,0.2122460451430166,0.030425781054021904,0.021781610136338083,-0.04292306833311168,0.997244475504451,,,
1749911929.6006007,0.15815325451214696,-0.15039851960241699,1.3860350973410918,0.04908396469106436,-0.011133982174688816,-0.3987664567292066,0.9144673015835285,-0.012769918487853051,-0.032541659602417054,0.19279886534109164,0.029286200556477314,0.021937831560137407,-0.03926968240868154,0.9974553970384649,,,
1749911929.6406407,0.15902891485107326,-0.1463675598428955,1.3665880333368563,0.04812298816675425,-0.011294002059289456,-0.395399386984386,0.9160256178518963,-0.011894258148926735,-0.028510699842895573,0.1733518013368564,0.028146626844533004,0.022094052053720618,-0.03561631823823598,0.9976663173165524,,,
1749911929.6806808,0.15990457518999956,-0.142336600083374,1.347140969332621,0.047162011642444136,-0.011454021943890095,-0.3920323172395654,0.9175839341202641,-0.01101859781000042,-0.0244797400833741,0.1539047373326211,0.027007053132588697,0.02225027254730383,-0.03196295406779042,0.99787723759464,,,
1749911929.7207208,0.1607802355289259,-0.13830564032385254,1.3276939053283858,0.04620103511813402,-0.011614041828490735,-0.3886652474947448,0.9191422503886318,-0.010142937471074105,-0.02044878032385261,0.13445767332838587,0.02586747942064439,0.022406493040887043,-0.02830958989734486,0.9980881578727275,,,
1749911929.7607608,0.1616558958678522,-0.13427468056433106,1.3082468413241506,0.045240058593823906,-0.011774061713091373,-0.3852981777499242,0.9207005666569996,-0.00926727713214779,-0.016417820564331137,0.11501060932415058,0.024727905708700083,0.022562713534470254,-0.02465622572689931,0.9982990781508151,,,
1749911929.8008008,0.16253155620677853,-0.13024372080480956,1.2887997773199154,0.044279082069513795,-0.011934081597692013,-0.3819311080051036,0.9222588829253674,-0.008391616793221476,-0.012386860804809649,0.09556354531991529,0.023588331996755776,0.022718934028053465,-0.021002861556453742,0.9985099984289026,,,
1749911929.8408408,0.16340721654570484,-0.12621276104528809,1.26935271331568,0.04331810554520368,-0.012094101482292653,-0.37856403826028295,0.9238171991937352,-0.007515956454295158,-0.008355901045288175,0.07611648131568005,0.022448758284811465,0.022875154521636677,-0.01734949738600819,0.9987209187069902,,,
1749911929.8808808,0.16428287688463117,-0.1221818012857666,1.2499056493114447,0.04235712902089357,-0.012254121366893292,-0.37519696851546236,0.9253755154621028,-0.006640296115368843,-0.004324941285766687,0.05666941731144476,0.02130918457286716,0.02303137501521989,-0.013696133215562623,0.9989318389850778,,,
1749911929.9209208,0.16515853722355747,-0.11815084152624511,1.2304585853072094,0.04139615249658346,-0.01241414125149393,-0.37182989877064176,0.9269338317304706,-0.005764635776442529,-0.0002939815262452128,0.03722235330720952,0.02016961086092285,0.023187595508803102,-0.01004276904511707,0.9991427592631652,,,
1749911929.9609609,0.16603419756248378,-0.11411988176672364,1.2110115213029742,0.04043517597227335,-0.01257416113609457,-0.36846282902582117,0.9284921479988384,-0.0048889754375162145,0.003736978233276275,0.01777528930297423,0.019030037148978544,0.023343816002386313,-0.006389404874671503,0.9993536795412528,,,
1749911930.0010011,0.07992087797156834,-0.12598797249125768,1.6926151704211385,0.17688306525887465,-0.03345717987628031,0.023762176462946417,0.983279026378582,-0.09100229502843166,-0.008131112491257668,0.49937893842113845,0.12071870532387757,-0.05547052068464648,0.38351881995942133,0.9138230935768489,,,
1749911930.0410411,0.08151532695113206,-0.1249376772213869,1.6726150090889174,0.1709391434764049,-0.028570836842823504,0.008227045061951162,0.9810157910508995,-0.08940784604886794,-0.0070808172213869145,0.4793787770889174,0.11765797611139744,-0.04837848933373607,0.36814722993371685,0.916940521243156,,,
1749911930.0810812,0.08310977593069577,-0.12388738195151615,1.6526148477566964,0.16499522169393516,-0.023684493809366703,-0.00730808633904409,0.9787525557232171,-0.08781339706930423,-0.00603052195151616,0.45937861575669636,0.11459724689891733,-0.04128645798282566,0.35277563990801236,0.9200579489094631,,,
1749911930.1211212,0.08470422491025949,-0.12283708668164539,1.6326146864244755,0.1590512999114654,-0.0187981507759099,-0.022843217740039348,0.9764893203955345,-0.08621894808974051,-0.004980226681645406,0.4393784544244753,0.11153651768643721,-0.03419442663191524,0.3374040498823079,0.9231753765757703,,,
1749911930.1611612,0.0862986738898232,-0.12178679141177463,1.6126145250922543,0.15310737812899566,-0.013911807742453097,-0.0383783491410346,0.974226085067852,-0.0846244991101768,-0.003929931411774652,0.4193782930922543,0.10847578847395709,-0.027102395281004835,0.3220324598566034,0.9262928042420775,,,
1749911930.2012012,0.08789312286938691,-0.12073649614190388,1.5926143637600334,0.14716345634652592,-0.009025464708996296,-0.05391348054202986,0.9719628497401696,-0.08303005013061308,-0.002879636141903897,0.3993781317600333,0.10541505926147697,-0.02001036393009442,0.3066608698308989,0.9294102319083847,,,
1749911930.2412412,0.08948757184895062,-0.11968620087203312,1.5726142024278122,0.14121953456405617,-0.004139121675539495,-0.0694486119430251,0.9696996144124871,-0.08143560115104938,-0.0018293408720331432,0.37937797042781224,0.10235433004899686,-0.012918332579184011,0.2912892798051944,0.9325276595746919,,,
1749911930.2812812,0.09108202082851434,-0.11863590560216236,1.5526140410955913,0.1352756127815864,0.0007472213579173062,-0.08498374334402037,0.9674363790848045,-0.07984115217148566,-0.0007790456021623893,0.3593778090955912,0.09929360083651673,-0.0058263012282736,0.27591768977948994,0.935645087240999,,,
1749911930.3213212,0.09267646980807805,-0.1175856103322916,1.5326138797633702,0.12933169099911665,0.005633564391374114,-0.10051887474501561,0.965173143757122,-0.07824670319192195,0.0002712496677083655,0.3393776477633702,0.09623287162403661,0.00126573012263681,0.2605460997537854,0.9387625149073062,,,
1749911930.3613613,0.09427091878764177,-0.11653531506242085,1.5126137184311492,0.1233877692166469,0.010519907424830915,-0.11605400614601089,0.9629099084294396,-0.07665225421235823,0.0013215449375791194,0.31937748643114916,0.0931721424115565,0.00835776147354722,0.24517450972808094,0.9418799425736134,,,
1749911930.4014015,0.09586537726136399,-0.11548501353855896,1.4926134380078162,0.11744381204104995,0.015406279554054263,-0.13158923005106354,0.9606466596253052,-0.07505779573863601,0.0023718464614410004,0.2993772060078162,0.09011139497394113,0.015449835054011943,0.22980282817212738,0.9449973888026671,,,
1749911930.4414415,0.0974598262409277,-0.1144347182686882,1.4726132766755953,0.1114998902585802,0.020292622587511064,-0.1471243614520588,0.9583834242976227,-0.0734633467590723,0.0034221417313117543,0.2793770446755952,0.087050665761461,0.022541866404922353,0.2144312381464229,0.9481148164689743,,,
1749911930.4814816,0.09905427522049141,-0.11338442299881744,1.4526131153433743,0.10555596847611046,0.025178965620967865,-0.16265949285305403,0.9561201889699402,-0.07186889777950858,0.004472437001182508,0.25937688334337416,0.08398993654898089,0.029633897755832764,0.1990596481207184,0.9512322441352815,,,
1749911930.5215216,0.10064872420005512,-0.11233412772894669,1.4326129540111532,0.09961204669364071,0.030065308654424673,-0.1781946242540493,0.9538569536422576,-0.07027444879994488,0.005522732271053262,0.23937672201115312,0.08092920733650077,0.036725929106743174,0.1836880580950139,0.9543496718015887,,,
1749911930.5615616,0.10224317317961884,-0.11128383245907593,1.4126127926789322,0.09366812491117096,0.03495165168788147,-0.19372975565504455,0.9515937183145752,-0.06867999982038116,0.006573027540924018,0.21937656067893208,0.07786847812402065,0.043817960457653585,0.16831646806930942,0.9574670994678959,,,
1749911930.6016016,0.10383762215918255,-0.11023353718920517,1.392612631346711,0.08772420312870122,0.039837994721338275,-0.2092648870560398,0.9493304829868927,-0.06708555084081745,0.007623322810794772,0.19937639934671103,0.07480774891154053,0.050909991808563995,0.15294487804360493,0.9605845271342031,,,
1749911930.6416416,0.10543207113874627,-0.10918324191933441,1.3726124700144902,0.08178028134623146,0.04472433775479507,-0.22480001845703507,0.9470672476592101,-0.06549110186125373,0.008673618080665526,0.17937623801449004,0.07174701969906042,0.058002023159474406,0.13757328801790045,0.9637019548005102,,,
1749911930.6816816,0.10702652011830997,-0.10813294664946366,1.3526123086822692,0.07583635956376171,0.04961068078825188,-0.24033514985803034,0.9448040123315277,-0.06389665288169002,0.00972391335053628,0.159376076682269,0.06868629048658029,0.06509405451038483,0.12220169799219593,0.9668193824668174,,,
1749911930.7217216,0.10862096909787369,-0.1070826513795929,1.332612147350048,0.06989243778129196,0.05449702382170867,-0.25587028125902556,0.9425407770038452,-0.062302203902126305,0.010774208620407033,0.13937591535004795,0.06562556127410017,0.07218608586129523,0.10683010796649145,0.9699368101331246,,,
1749911930.7617617,0.1102154180774374,-0.10603235610972214,1.3126119860178271,0.06394851599882222,0.05938336685516548,-0.27140541266002083,0.9402775416761627,-0.0607077549225626,0.011824503890277787,0.11937575401782691,0.06256483206162006,0.07927811721220564,0.09145851794078697,0.9730542377994318,,,
1749911930.801802,0.11180987655115962,-0.10498205458586025,1.2926117055944941,0.05800455882322526,0.06426973898438881,-0.28694063656507346,0.9380142928720283,-0.05911329644884038,0.012874805414139668,0.099375473594494,0.059504084624004694,0.08637019079267037,0.07608683638483343,0.9761716840284855,,,
1749911930.841842,0.11340432553072333,-0.1039317593159895,1.2726115442622732,0.05206063704075552,0.06915608201784562,-0.30247576796606873,0.9357510575443458,-0.057518847469276664,0.013925100684010422,0.07937531226227296,0.056443355411524565,0.09346222214358078,0.06071524635912895,0.9792891116947927,,,
1749911930.881882,0.11499877451028705,-0.10288146404611874,1.252611382930052,0.046116715258285756,0.07404242505130243,-0.318010899367064,0.9334878222166634,-0.05592439848971295,0.014975395953881176,0.05937515093005191,0.05338262619904445,0.1005542534944912,0.04534365633342441,0.9824065393610999,,,
1749911930.921922,0.11659322348985077,-0.10183116877624798,1.232611221597831,0.04017279347581601,0.07892876808475924,-0.3335460307680592,0.9312245868889808,-0.05432994951014924,0.01602569122375193,0.03937498959783087,0.050321896986564335,0.1076462848454016,0.029972066307719925,0.9855239670274071,,,
1749911930.961962,0.11818767246941447,-0.10078087350637722,1.2126110602656102,0.03422887169334626,0.08381511111821605,-0.3490811621690545,0.9289613515612983,-0.052735500530585525,0.017075986493622686,0.019374828265609878,0.047261167774084206,0.11473831619631202,0.01460047628201544,0.9886413946937143,,,
1749911931.002002,0.21389639086268497,-0.06352947571817208,1.6841223694032172,-0.14597267361384011,0.15683087941005136,-0.013124067614849329,0.9765306671074861,0.04297321786268486,0.05432738428182783,0.4908861374032172,-0.10941067381896644,0.2392047614078149,0.3394798602484283,0.9029131350966596,,,
1749911931.042042,0.20839392811638427,-0.06452187008161354,1.6649162774675637,-0.13921388589064218,0.15936202761107826,-0.02692085991183591,0.9737637292572111,0.03747075511638417,0.05333498991838636,0.4716800454675635,-0.10155086446662123,0.2394400676652389,0.32599167078772606,0.905429508299802,,,
