Time,RigidBody,x,y,z,qx,qy,qz,qw
1749908445,snake_tip,0.142799005,-0.032159075,1.195222855,0.050500065,-0.03133646,-0.270987868,0.960746229
1749908445,ST_C,0.179118052,0.030277131,1.692759991,-0.032291934,-0.045365106,-0.177615002,0.982523382
1749908445,ST_A,0.116019376,-0.139256224,1.672396898,0.096420445,-0.022741707,-0.46272108,0.880951226
1749908445,ST_B,0.187532648,-0.094720431,1.700926065,0.08199092,0.048684172,-0.497559905,0.862172544
1749908445,ST_D,0.045808792,-0.055868559,1.689815402,0.05843588,0.028954078,-0.011980853,0.997799218
1749908445,snake_tip,0.142969057,-0.032507777,1.195019245,0.052649193,-0.031540237,-0.271883845,0.960370958
1749908445,ST_C,0.179303244,0.030611042,1.69289887,-0.026754431,-0.045450825,-0.17508848,0.983139098
1749908445,ST_A,0.11639037,-0.139249563,1.672703266,0.084514797,-0.011565343,-0.452237695,0.887808919
1749908445,ST_B,0.187761649,-0.094624206,1.70100534,0.070712499,0.056564618,-0.496824205,0.863114059
1749908445,ST_D,0.045537807,-0.0558911,1.689959764,0.138464332,0.043621581,0.014597259,0.989298582
1749908445,snake_tip,0.144992366,-0.033635817,1.195145249,0.052158296,-0.033634268,-0.271827847,0.960342586
1749908445,ST_C,0.179150522,0.030388998,1.692868829,-0.032593474,-0.0442666,-0.179409161,0.982237518
1749908445,ST_A,0.116282187,-0.139294297,1.672816515,0.085563891,-0.012360409,-0.452406138,0.887611806
1749908445,ST_B,0.187576786,-0.094647042,1.701157928,0.048152357,0.071749203,-0.495720237,0.864172935
1749908445,ST_D,0.045420896,-0.055907972,1.69002521,0.143880993,0.044241734,0.016651621,0.988465309
1749908445,snake_tip,0.146904647,-0.03494782,1.195073247,0.051570483,-0.03487353,-0.271691144,0.960368752
1749908445,ST_C,0.178982511,0.0307253,1.693286777,-0.023287419,-0.044242069,-0.173183575,0.98361975
1749908445,ST_A,0.116221145,-0.139268652,1.672713995,0.086623862,-0.013115926,-0.452230692,0.887587607
1749908445,ST_B,0.187576696,-0.094617032,1.701016068,0.060659718,0.065218523,-0.496613145,0.863390028
1749908445,ST_D,0.045285162,-0.055937722,1.689949751,0.14874661,0.04660067,0.019421749,0.987585664
1749908445,snake_tip,0.147089303,-0.03543134,1.195360422,0.05182939,-0.035640519,-0.273710757,0.959753036
1749908445,ST_C,0.178781494,0.030129427,1.69328022,-0.029967112,-0.044070352,-0.176973909,0.982771575
1749908445,ST_A,0.115621127,-0.13927938,1.672938585,0.093060561,-0.019109694,-0.460181296,0.882727385
1749908445,ST_B,0.187038228,-0.094795197,1.701487303,0.075257555,0.052175749,-0.497233689,0.862770319
1749908445,ST_D,0.044973701,-0.055827443,1.690067887,0.15607205,0.047146648,0.020979701,0.98639673
1749908445,snake_tip,0.145341679,-0.035119615,1.195051908,0.049682017,-0.033734035,-0.272972137,0.960145712
1749908445,ST_C,0.179119512,0.030655861,1.693185449,-0.028545097,-0.044796813,-0.179071784,0.982400954
1749908445,ST_A,0.116338298,-0.139042288,1.672655821,0.090846039,-0.016448727,-0.456727654,0.884802938
1749908445,ST_B,0.187830001,-0.094362646,1.701131701,0.075806424,0.053578697,-0.497137934,0.862691462
1749908445,ST_D,0.045498777,-0.055693299,1.690045238,0.149806514,0.045819193,0.018164413,0.987486064
1749908446,snake_tip,0.142984554,-0.033294532,1.194779515,0.05188366,-0.024794724,-0.270619571,0.960967362
1749908446,ST_C,0.178578556,0.030350033,1.69368124,-0.02147668,-0.03721384,-0.180518091,0.982632756
1749908446,ST_A,0.116012804,-0.139292806,1.67335999,0.080949828,-0.011181204,-0.451440096,0.888551652
1749908446,ST_B,0.187388092,-0.094567098,1.700095415,0.07111001,0.056701373,-0.497912019,0.862445295
1749908446,ST_D,0.045231063,-0.055870757,1.690134764,0.141525134,0.042659033,0.019546697,0.988821864
1749908446,snake_tip,0.135449708,-0.030326342,1.193216681,0.057247978,0.00970404,-0.271373689,0.960721076
1749908446,ST_C,0.178365916,0.030506872,1.694352865,-0.014991728,-0.042436585,-0.168374449,0.984695137
1749908446,ST_A,0.115547769,-0.138933182,1.674311638,0.077479541,-0.03283456,-0.471751302,0.877706945
1749908446,ST_B,0.187770873,-0.094806507,1.695827603,0.133410618,0.028407095,-0.503257513,0.853303313
1749908446,ST_D,0.04656611,-0.056130029,1.693814754,0.040414624,0.043301508,0.037692115,0.997532368
1749908446,snake_tip,0.118873641,-0.025795531,1.193588376,0.055453919,0.054022525,-0.271043181,0.959448814
1749908446,ST_C,0.17839092,0.030660121,1.694547176,-0.013945505,-0.042980175,-0.169089779,0.984564304
1749908446,ST_A,0.115399726,-0.138589099,1.675771952,0.065345533,-0.040159389,-0.477193028,0.875445008
1749908446,ST_B,0.190113917,-0.094274826,1.689354062,0.238624424,0.004615354,-0.510439754,0.826128483
1749908446,ST_D,0.049940109,-0.049253583,1.7088871,0.178945437,0.168815747,-0.040600389,0.968416989
1749908446,snake_tip,0.093774408,-0.020765342,1.196076751,0.047735564,0.110033773,-0.270727098,0.955154836
1749908446,ST_C,0.17874147,0.030322239,1.692862749,-0.03441038,-0.044808559,-0.177397385,0.982516289
1749908446,ST_A,0.115816966,-0.13924098,1.673452735,0.124642663,-0.073987439,-0.485405833,0.86218977
1749908446,ST_B,0.188551083,-0.096224025,1.682209611,-0.003308908,0.171344042,-0.488967746,0.855301559
1749908446,ST_D,0.050762139,-0.056122232,1.711356759,0.16406627,0.127573594,0.025673226,0.977828264
1749908446,snake_tip,0.066051677,-0.016849047,1.201396346,0.03820502,0.163434073,-0.26739803,0.948856115
1749908446,ST_C,0.179368839,0.030498153,1.69133234,-0.048345901,-0.045386668,-0.177804574,0.981829047
1749908446,ST_A,0.115958273,-0.1390246,1.673633456,0.133679479,-0.093457974,-0.495774299,0.852996647
1749908446,ST_B,0.188894197,-0.095252007,1.684176207,0.078113444,0.067407124,-0.525626063,0.844435871
1749908446,ST_D,0.05417674,-0.050300375,1.722568989,0.296340793,0.206123367,-0.04511774,0.931482494
1749908446,snake_tip,0.043401174,-0.014653997,1.206798911,0.027067624,0.205235392,-0.264505684,0.941903651
1749908446,ST_C,0.179422989,0.030259816,1.690074086,-0.066546008,-0.048301157,-0.182177827,0.979821324
1749908446,ST_A,0.115630031,-0.13927719,1.673415065,0.133273482,-0.08902432,-0.494604319,0.854212821
1749908446,ST_B,0.188382164,-0.09400782,1.68588984,-0.008325891,0.092841372,-0.49574247,0.863452733
1749908446,ST_D,0.053458337,-0.051763467,1.720076799,0.139542356,0.094849095,-0.059495028,0.983865798
1749908446,snake_tip,0.031477474,-0.014421177,1.211654902,0.024039516,0.246137768,-0.260647804,0.933220685
1749908446,ST_C,0.180081755,0.030744137,1.687889576,-0.087920018,-0.044964693,-0.184478238,0.977863073
1749908446,ST_A,0.115646556,-0.138908774,1.673446894,0.118154638,-0.063172117,-0.483495355,0.865032375
1749908446,ST_B,0.188163668,-0.093593642,1.686275005,-0.043725748,0.109730579,-0.489838183,0.86377418
1749908446,ST_D,0.055799462,-0.051076218,1.731399179,0.212448239,0.187808067,-0.070803046,0.956337154
1749908446,snake_tip,0.026899226,-0.014352786,1.215578198,0.027249161,0.279233843,-0.260367572,0.923847795
1749908446,ST_C,0.180341974,0.030895002,1.686705351,-0.10377863,-0.048236489,-0.18349506,0.97633636
1749908446,ST_A,0.115829848,-0.138972431,1.673551321,0.110385232,-0.051427305,-0.476733357,0.870571971
1749908446,ST_B,0.18823044,-0.09343306,1.6866678,-0.033092331,0.097681895,-0.487657428,0.866921782
1749908446,ST_D,0.057259146,-0.051258467,1.733996987,-0.257176369,0.102948584,-0.190323621,0.941827416
1749908446,snake_tip,0.023178553,-0.013451528,1.220040917,0.025903286,0.311284393,-0.25597766,0.914825916
1749908446,ST_C,0.180249229,0.030774917,1.687192202,-0.101952054,-0.050387219,-0.18499057,0.976137996
1749908446,ST_A,0.115812786,-0.139049605,1.673719049,0.118522577,-0.063059315,-0.481154919,0.866294324
1749908446,ST_B,0.188262001,-0.093694791,1.686928511,-0.019783271,0.093329571,-0.490955293,0.86594522
1749908446,ST_D,0.056495558,-0.050037757,1.737410069,0.326182872,0.153680548,-0.083439454,0.928991377
1749908446,snake_tip,0.013786547,-0.010063724,1.225117803,0.02775481,0.34103018,-0.256528974,0.903947473
1749908446,ST_C,0.180275008,0.030742778,1.687056303,-0.10493058,-0.05065836,-0.185481384,0.975715101
1749908446,ST_A,0.115674578,-0.139056802,1.673986673,0.135400817,-0.090616852,-0.494495958,0.853773296
1749908446,ST_B,0.188227683,-0.09351936,1.687101126,-0.040168542,0.100524113,-0.487009168,0.866662264
1749908446,ST_D,nan,nan,nan,nan,nan,nan,nan
1749908447,snake_tip,-0.003361051,-0.005728165,1.233510733,0.024657715,0.379781097,-0.249558032,0.890437603
1749908447,ST_C,0.180371314,0.030838558,1.687173009,-0.103597082,-0.050212011,-0.183538303,0.976247966
1749908447,ST_A,0.115947112,-0.139031947,1.673756957,0.100570858,-0.041312199,-0.467933208,0.8770504
1749908447,ST_B,0.187093839,-0.091323309,1.688316464,-0.073673025,0.075483568,-0.481830627,0.869892955
1749908447,ST_D,nan,nan,nan,nan,nan,nan,nan
1749908447,snake_tip,-0.019811697,-0.002853868,1.241273403,0.023293326,0.411423028,-0.26579994,0.871515274
1749908447,ST_C,0.180217057,0.03063352,1.687162995,-0.100354128,-0.048660245,-0.185161367,0.976358891
1749908447,ST_A,0.115415715,-0.139108136,1.673420787,0.085927211,-0.018914038,-0.457369715,0.884913385
1749908447,ST_B,0.187138245,-0.090960607,1.688222051,-0.058729898,0.049203042,-0.477790385,0.875126362
1749908447,ST_D,nan,nan,nan,nan,nan,nan,nan
1749908447,snake_tip,-0.031588677,-0.004795477,1.249148965,-0.003137835,0.446352124,-0.252644062,0.858446777
1749908447,ST_C,0.180391505,0.030801717,1.686968327,-0.103677742,-0.048493214,-0.182169527,0.976582587
1749908447,ST_A,0.116030946,-0.139082775,1.673674703,0.08138983,-0.007806689,-0.450951457,0.888795555
1749908447,ST_B,0.187084809,-0.090301089,1.689265132,-0.048969585,0.021008162,-0.473553032,0.879152
1749908447,ST_D,nan,nan,nan,nan,nan,nan,nan
1749908447,snake_tip,-0.039059058,-0.003905467,1.254544735,0.013569715,0.467504919,-0.262667507,0.843955398
1749908447,ST_C,0.180130258,0.030505957,1.687434196,-0.10225559,-0.049803399,-0.186256781,0.975895464
1749908447,ST_A,0.115682065,-0.139283463,1.67332077,0.080624714,-0.004682028,-0.447506964,0.890626311
1749908447,ST_B,0.186787322,-0.090617456,1.689135075,-0.054691147,0.021995792,-0.474216104,0.87843281
1749908447,ST_D,nan,nan,nan,nan,nan,nan,nan
1749908447,snake_tip,-0.043896526,-0.004294739,1.259528637,-0.001227869,0.48538357,-0.246746853,0.838759422
1749908447,ST_C,0.180342287,0.030877385,1.68728292,-0.102118604,-0.048435766,-0.185137913,0.976191401
1749908447,ST_A,0.115986012,-0.13888979,1.673088193,0.092068866,-0.011879464,-0.453278989,0.886521518
1749908447,ST_B,0.187137723,-0.090132669,1.689344287,-0.072777018,0.033201784,-0.472758412,0.877553701
1749908447,ST_D,nan,nan,nan,nan,nan,nan,nan
1749908447,snake_tip,-0.047677889,-0.001184193,1.26281631,-0.002568734,0.501375496,-0.245530933,0.829656899
1749908447,ST_C,0.18011041,0.0306405,1.68750751,-0.104562044,-0.05018764,-0.185961306,0.975687623
1749908447,ST_A,0.115656525,-0.139218226,1.673710227,0.081131034,-0.007436003,-0.449268043,0.889674485
1749908447,ST_B,0.186881766,-0.09040571,1.68924427,-0.033833139,0.00028792,-0.472613394,0.880620182
1749908447,ST_D,nan,nan,nan,nan,nan,nan,nan
1749908447,snake_tip,-0.051235721,0.000788415,1.266236424,-0.005230771,0.512382627,-0.235430479,0.825838506
1749908447,ST_C,0.180192187,0.030968174,1.687358856,-0.105423786,-0.052060664,-0.184395477,0.975793958
