Time,RigidBody,x,y,z,qx,qy,qz,qw,Δx,Δy,Δz,Δqx,Δqy,Δqz,Δqw,ST_A_x_interp,ST_A_y_interp,ST_A_z_interp
1749907906,snake_tip,0.248941705,-0.065719135,1.233294964,0.0571809,-0.332966238,-0.254832625,0.906048656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,
1749907906,ST_D,0.043752562,-0.056636948,1.695456862,0.242325783,0.289640605,-0.249717355,0.891643345,-0.20518914300000002,0.009082186999999999,0.46216189799999996,0.32553129164174405,0.5118421378327752,0.09821195107125179,0.7889242148442461,,,
1749907906,ST_C,0.18313399,0.015624305,1.703285336,0.11335171,-0.028970627,-0.255669624,0.959658802,-0.06580771500000002,0.08134344,0.46999037200000005,0.12557470967430104,0.27901890483970077,0.04898898115238934,0.9507783773087817,,,
1749907906,ST_A,0.126696885,-0.140275121,1.687180996,0.047384262,-0.039265607,-0.342209488,0.937606335,-0.12224482,-0.074555986,0.453886032,0.09325731935452031,0.28410748944482833,-0.057593645415988076,0.9525066817801665,0.126696885,-0.140275121,1.687180996
1749907906,ST_B,0.194636226,-0.090145864,1.733732104,-0.08908578,0.099112697,0.166456863,0.977001846,-0.05430547900000002,-0.024426729000000008,0.5004371400000001,-0.16674925430378354,0.4282933431763339,0.37579473907201316,0.8046973421515501,,,
1749907906,snake_tip,0.249927238,-0.067258984,1.237434626,0.056988116,-0.360729188,-0.251069963,0.896432161,0.000985532999999983,-0.001539848999999996,0.004139662000000044,-0.007952536909793766,-0.028522577259331938,-0.0006931428667681477,0.9995612734075636,,,
1749907906,ST_D,0.043802578,-0.056660321,1.695352554,0.229012892,0.28470695,-0.25666225,0.894773483,-0.205139127,0.009058813999999998,0.46205759000000013,0.31434534481336834,0.5122039182685424,0.08800234718905167,0.7944115666288694,,,
1749907906,ST_C,0.18311055,0.015542057,1.702733278,0.108455457,-0.027486091,-0.256975621,0.959919512,-0.065831155,0.081261192,0.469438314,0.12193671154753327,0.28177315919360824,0.04632671872934363,0.9505730693990859,,,
1749907906,ST_A,0.127642676,-0.139821947,1.687776446,0.080041051,-0.082345694,-0.363570303,0.924461603,-0.121299029,-0.074102812,0.45448148200000005,0.11973180637329878,0.23359750175206315,-0.07188704033883181,0.9622519187557409,0.127642676,-0.139821947,1.687776446
1749907906,ST_B,0.199709862,-0.07893867,1.738323808,-2.67e-05,-0.048746865,0.256183296,0.965398252,-0.049231843000000025,-0.013219535000000004,0.5050288440000001,-0.15294921775463205,0.2626360146192953,0.47533323895145096,0.825643489988907,,,
1749907906,snake_tip,0.254074872,-0.068131149,1.242327452,0.054820795,-0.386000037,-0.24873206,0.88664037,0.005133166999999994,-0.002412014000000004,0.009032488000000116,-0.01657460996346746,-0.054260906629132265,-0.0032368111688409413,0.9983839739147463,,,
1749907906,ST_D,0.043664951,-0.056661036,1.695548415,0.261499286,0.30262959,-0.24094224,0.884296477,-0.205276754,0.009058099,0.46225345100000004,0.3437117370059574,0.5157767562836568,0.11141726714884768,0.7768029171565586,,,
1749907906,ST_C,0.183125839,0.015554801,1.702639341,0.107802585,-0.028295355,-0.256032497,0.960221469,-0.065815866,0.08127393599999999,0.4693443770000001,0.12080766092630203,0.2812529233818892,0.046994526487289585,0.950838480831993,,,
1749907906,ST_A,0.133124128,-0.138673872,1.687893271,0.104435995,-0.102186464,-0.326859713,0.933709621,-0.115817577,-0.072954737,0.45459830700000015,0.12402654779049346,0.21038431757904755,-0.02928058527378531,0.969277308970965,0.133124128,-0.138673872,1.687893271
1749907906,ST_B,0.194827333,-0.091296799,1.740956783,-0.025427861,-0.010548905,0.132100627,0.990853906,-0.05411437200000002,-0.025577664,0.507661819,-0.12637005774236915,0.31928930824295315,0.3631217006498572,0.8661567852675879,,,
1749907906,snake_tip,0.267510474,-0.069531329,1.249965191,0.054313932,-0.417717248,-0.242163822,0.87402457,0.018568768999999985,-0.003812194000000005,0.016670227000000093,-0.026582052828641855,-0.08744529590655022,-0.002482972578091981,0.9958115030157101,,,
1749907906,ST_D,0.044378296,-0.057139229,1.696024895,0.217518508,0.29072699,-0.256649852,0.895708859,-0.20456340900000003,0.008579905999999998,0.46272993100000015,0.3054073715535884,0.5208982660080718,0.08476893674758453,0.7925941970726235,,,
1749907906,ST_C,0.1832975,0.015453118,1.702513695,0.112105995,-0.028005639,-0.255213529,0.959955215,-0.06564420500000001,0.081172253,0.469218731,0.12452311890978501,0.2802832744163698,0.049118155289672435,0.9505381032659118,,,
1749907906,ST_A,0.13203913,-0.138756499,1.687318444,0.060924504,-0.053181004,-0.320684165,0.943727493,-0.11690257500000001,-0.07303736400000001,0.45402348000000003,0.09446212584203736,0.26885628262063105,-0.032818038230624444,0.9579750427038858,0.13203913,-0.138756499,1.687318444
1749907906,ST_B,0.191714108,-0.096489057,1.744390965,0.023580074,-0.086708143,0.02357474,0.995675623,-0.05722759700000002,-0.030769922000000005,0.5110960010000001,-0.06551458870041084,0.24560756794798544,0.2779838072829013,0.9263421420418023,,,
1749907907,snake_tip,0.283279866,-0.071230724,1.257160783,0.05354169,-0.441421241,-0.240352631,0.862850606,0.03433816099999998,-0.005511588999999997,0.023865819000000066,-0.033286420441555165,-0.11254959240610488,-0.005301982157980609,0.9930742633099522,,,
1749907907,ST_D,0.045969665,-0.058574762,1.698531747,0.312456459,0.398758888,-0.196810186,0.839421272,-0.20297204000000002,0.0071443729999999955,0.46523678300000015,0.4022498092083936,0.5724235770570141,0.1624311642437511,0.6958034609740621,,,
1749907907,ST_C,0.184022859,0.01657155,1.699954629,0.07203573,-0.019778533,-0.256461799,0.96366328,-0.064918846,0.082290685,0.4666596650000001,0.09051765155648618,0.29925469911229374,0.03606048822797638,0.9491853459702532,,,
1749907907,ST_A,0.130850017,-0.13892886,1.688597202,0.028402757,-0.020917531,-0.307919502,0.950758278,-0.118091688,-0.07320972499999999,0.455302238,0.06856539507514883,0.3079872732950447,-0.028444747500763395,0.9484901277430831,0.130850017,-0.13892886,1.688597202
1749907907,ST_B,0.192847177,-0.095206648,1.745601416,0.019519173,-0.069531292,0.062100288,0.995453596,-0.056094528000000005,-0.029487513000000007,0.512306452,-0.0776317564526552,0.2599286444102083,0.31246331306385783,0.9103719504654704,,,
1749907907,snake_tip,0.286594719,-0.070731312,1.258653998,0.055873711,-0.444814056,-0.239374295,0.86123085,0.037653013999999985,-0.0050121770000000065,0.025359034000000058,-0.03227122857997203,-0.11681318528111874,-0.0042458486211821135,0.992620380769962,,,
