Time,x,y,z,qx,qy,qz,qw,Δx,Δy,Δz,Δqx,Δqy,Δqz,Δqw,ST_A_x_interp,ST_A_y_interp,ST_A_z_interp
1749911364.0,,,,,,,,,,,,,,,,,
1749911364.0390391,0.2031833249879236,-0.1313784743133173,1.677523061146834,0.10412964399551916,0.14144527275012017,-0.33751741626782084,0.9222376565226894,0.1252803969879235,-0.03957599631331729,0.4800752841468339,0.12092653614663337,-0.024039884727296523,-0.011735169825309016,0.9899248775948223,,,
1749911364.078078,0.19769308750585793,-0.13008606251965954,1.679198224063103,0.11080576521859145,0.13895224272568799,-0.3257551723700869,0.9237211689852627,0.11979015950585785,-0.03828358451965951,0.481750447063103,0.12775563177903154,-0.028627149001801442,-0.0010562407418274536,0.9868235985033437,,,
1749911364.1171172,0.19220281649378157,-0.12879364283297684,1.680873397209937,0.1174819272141106,0.13645919747580815,-0.31399285663790777,0.925204690507952,0.11429988849378148,-0.036991164832976806,0.48342562020993685,0.1345847691181228,-0.033214441291673766,0.009622753560072732,0.9837223004717152,,,
1749911364.156156,0.1867125790117159,-0.12750123103931904,1.682548560126206,0.1241580484371829,0.13396616745137596,-0.3022306127401738,0.9266882029705253,0.1088096510117158,-0.03569875303931902,0.4851007831262059,0.14141386475052098,-0.037801705566178685,0.02030168264355429,0.9806210213802367,,,
1749911364.1951952,0.1812223079996395,-0.12620881135263634,1.6842237332730399,0.13083421043270205,0.13147312220149612,-0.29046829700799465,0.9281717244932146,0.10331937999963943,-0.03440633335263632,0.4867759562730398,0.14824300208961225,-0.042388997856051006,0.030980676945454474,0.9775197233486081,,,
1749911364.2342343,0.17573203698756312,-0.12491639166595364,1.6858989064198737,0.13751037242822123,0.12898007695161628,-0.2787059812758155,0.929655246015904,0.09782910898756306,-0.03311391366595361,0.48845112941987373,0.15507213942870351,-0.04697629014592333,0.04165967124735466,0.9744184253169796,,,
1749911364.2732732,0.17024179950549745,-0.12362397987229587,1.6875740693361427,0.14418649365129352,0.1264870469271841,-0.2669437373780816,0.9311387584784773,0.09233887150549738,-0.03182150187229583,0.4901262923361428,0.1619012350611017,-0.05156355442042825,0.05233860033083622,0.971317146225501,,,
1749911364.3123124,0.16475152849342106,-0.12233156018561317,1.6892492424829768,0.15086265564681267,0.12399400167730427,-0.2551814216459024,0.9326222800011666,0.086848600493421,-0.03052908218561312,0.4918014654829767,0.16873037240019295,-0.05615084671030058,0.0630175946327364,0.9682158481938725,,,
1749911364.3513513,0.1592612910113554,-0.12103914839195538,1.6909244053992458,0.15753877686988496,0.12150097165287209,-0.24341917774816846,0.9341057924637399,0.08135836301135532,-0.02923667039195534,0.4934766283992458,0.17555946803259115,-0.06073811098480549,0.07369652371621796,0.965114569102394,,,
1749911364.3903904,0.15377101999927903,-0.11974672870527268,1.6925995785460797,0.16421493886540411,0.11900792640299225,-0.23165686201598928,0.9355893139864292,0.07586809199927896,-0.027944250705272636,0.49515180154607963,0.1823886053716824,-0.06532540327467781,0.08437551801811814,0.9620132710707655,,,
1749911364.4294295,0.14828074898720264,-0.11845430901858998,1.6942747516929135,0.1708911008609233,0.11651488115311241,-0.21989454628381014,0.9370728355091186,0.07037782098720258,-0.02665183101858993,0.49682697469291354,0.18921774271077368,-0.06991269556455015,0.09505451232001833,0.958911973039137,,,
1749911364.4684684,0.14279051150513697,-0.1171618972249322,1.6959499146091825,0.17756722208399556,0.11402185112868023,-0.20813230238607622,0.9385563479716919,0.06488758350513692,-0.025359419224932147,0.4985021376091826,0.19604683834317185,-0.07449995983905505,0.10573344140349988,0.9558106939476584,,,
1749911364.5075076,0.13730024049306058,-0.1158694775382495,1.6976250877560166,0.18424338407951474,0.1115288058788004,-0.19636998665389704,0.9400398694943812,0.05939731249306053,-0.02406699953824944,0.5001773107560165,0.20287597568226312,-0.0790872521289274,0.11641243570540008,0.9527093959160299,,,
1749911364.5465465,0.1318100030109949,-0.11457706574459173,1.6993002506722856,0.19091950530258703,0.10903577585436822,-0.18460774275616312,0.9415233819569545,0.05390707501099486,-0.022774587744591658,0.5018524736722856,0.2097050713146613,-0.0836745164034323,0.12709136478888164,0.9496081168245514,,,
1749911364.5855856,0.12631973199891855,-0.11328464605790903,1.7009754238191195,0.19759566729810618,0.10654273060448838,-0.17284542702398395,0.9430069034796439,0.048416803998918484,-0.021482168057908955,0.5035276468191194,0.21653420865375256,-0.08826180869330463,0.1377703590907818,0.9465068187929229,,,
1749911364.6246247,0.12082946098684216,-0.11199222637122631,1.7026505969659533,0.20427182929362536,0.10404968535460854,-0.16108311129180478,0.9444904250023332,0.04292653298684211,-0.020189748371226248,0.5052028199659534,0.2233633459928438,-0.09284910098317696,0.148449353392682,0.9434055207612944,,,
1749911364.6636636,0.11533922350477648,-0.11069981457756854,1.7043257598822226,0.21094795051669762,0.10155665533017635,-0.14932086739407086,0.9459739374649064,0.03743629550477644,-0.018897336577568466,0.5068779828822224,0.230192441625242,-0.09743636525768187,0.15912828247616356,0.9403042416698157,,,
1749911364.7027028,0.1098489524927001,-0.10940739489088584,1.7060009330290564,0.2176241125122168,0.09906361008029652,-0.13755855166189168,0.9474574589875958,0.031946024492700065,-0.01760491689088576,0.5085531560290563,0.23702157896433326,-0.1020236575475542,0.16980727677806376,0.9372029436381872,,,
1749911364.7417417,0.10435871501063443,-0.10811498309722806,1.7076760959453254,0.22430023373528907,0.09657058005586433,-0.12579630776415776,0.9489409714501691,0.02645578701063439,-0.016312505097227977,0.5102283189453254,0.24385067459673143,-0.10661092182205911,0.18048620586154532,0.9341016645467086,,,
1749911364.7807808,0.09886844399855806,-0.10682256341054536,1.7093512690921593,0.23097639573080825,0.09407753480598449,-0.11403399203197859,0.9504244929728585,0.020965515998558018,-0.015020085410545274,0.5119034920921592,0.25067981193582267,-0.11119821411193144,0.1911652001634455,0.9310003665150801,,,
1749911364.81982,0.09337817298648167,-0.10553014372386266,1.7110264422389931,0.23765255772632743,0.09158448955610465,-0.10227167629979944,0.9519080144955477,0.015475244986481645,-0.013727665723862567,0.5135786652389932,0.25750894927491397,-0.11578550640180377,0.20184419446534568,0.9278990684834516,,,
1749911364.8588588,0.087887935504416,-0.10423773193020487,1.7127016051552624,0.2443286789493997,0.08909145953167247,-0.09050943240206549,0.9533915269581211,0.009985007504415971,-0.012435253930204785,0.5152538281552622,0.26433804490731216,-0.12037277067630868,0.21252312354882724,0.9247977893919731,,,
1749911364.897898,0.08239766449233962,-0.10294531224352217,1.7143767783020962,0.25100484094491887,0.08659841428179263,-0.07874711666988632,0.9548750484808104,0.004494736492339613,-0.011142834243522078,0.5169290013020962,0.2711671822464034,-0.12496006296618101,0.2232021178507274,0.9216964913603446,,,
1749911364.9369369,0.07690742701027395,-0.10165290044986439,1.7160519412183652,0.25768096216799113,0.08410538425736044,-0.06698487277215243,0.9563585609433837,-0.0009955009897260614,-0.009850422449864296,0.5186041642183652,0.2779962778788016,-0.1295473272406859,0.23388104693420897,0.918595212268866,,,
1749911364.975976,0.07141715599819756,-0.10036048076318169,1.717727114365199,0.2643571241635103,0.08161233900748062,-0.05522255703997325,0.957842082466073,-0.006485772001802448,-0.00855800276318159,0.520279337365199,0.28482541521789284,-0.13413461953055825,0.2445600412361092,0.9154939142372375,,,
1749911365.0150151,0.08022626112353516,-0.09007479946858406,1.204830962373062,-0.010534772790647982,0.12140495075164127,-0.3470613951954475,0.9297854126205701,0.0023233331235351564,0.001727678531415941,0.007383185373062034,0.006291616423879621,-0.004286694406736881,-0.0035243510925508717,0.999866132813371,,,
1749911365.054054,0.08540445032104492,-0.09161549435008907,1.2235295781896895,-0.006238470275460005,0.12215273308555938,-0.3459184872675641,0.9298913656693139,0.0075015223210449225,0.00018698364991093274,0.026081801189689537,0.01068959408880662,-0.005063212551260334,-0.002967289748862895,0.9995844369305726,,,
1749911365.0930932,0.09058267114282227,-0.09315619864093494,1.2422283082026138,-0.0019421415218679912,0.12290051998633814,-0.34477557235970663,0.9299973193651347,0.012679743142822266,-0.0013537206409349341,0.04478053120261373,0.01508759861308873,-0.005839735438139974,-0.002410225003086597,0.9993027393273994,,,
