Time,RigidBody,x,y,z,qx,qy,qz,qw
1749911929,snake_tip,0.170923173,-0.11785686,1.193236232,0.031432297,-0.041008212,-0.361233383,0.93104291
1749911929,ST_C,0.145176381,-0.210931644,1.677383423,0.061853498,-0.013340395,-0.452132761,0.889703453
1749911929,ST_A,0.232291251,-0.144265741,1.700492024,-0.41231662,0.212484747,-0.070858881,0.883076608
1749911929,ST_B,0.080454074,-0.125877038,1.69279623,0.319299191,-0.000737027,0.062687159,0.945578098
1749911929,ST_D,0.212367564,-0.0643849,1.688634872,-0.161259055,0.105809554,0.02403843,0.980929136
1749911929,snake_tip,0.154395849,-0.117151901,1.193461061,0.025644355,-0.027845833,-0.362295717,0.931294143
1749911929,ST_C,0.145018339,-0.210862964,1.677741289,0.063498624,-0.008733682,-0.449272543,0.891092539
1749911929,ST_A,nan,nan,nan,nan,nan,nan,nan
1749911929,ST_B,0.080187872,-0.125712126,1.693128943,0.293729663,-0.003315198,0.055518836,0.954269171
1749911929,ST_D,0.21220234,-0.064065054,1.68854785,-0.154414415,0.110766783,0.024495097,0.981471777
1749911930,snake_tip,0.140453517,-0.114618964,1.193577766,0.026502931,-0.00783632,-0.362784773,0.931463063
1749911930,ST_C,0.14502199,-0.21101743,1.676501632,0.087152191,-0.013504469,-0.460213065,0.883417249
1749911930,ST_A,0.231160954,-0.14751032,1.699301004,-0.398753583,0.216565341,-0.105125673,0.88489753
1749911930,ST_B,0.080188856,-0.126014352,1.69265759,0.309516191,1.69E-05,0.058987707,0.949062765
1749911930,ST_D,0.212590173,-0.064208083,1.687376261,-0.145394549,0.120854162,0.022714626,0.98170197
1749911930,snake_tip,0.138607547,-0.112685293,1.194149494,0.028254332,-0.003503102,-0.363062054,0.931329846
1749911930,ST_C,0.145031661,-0.211157054,1.677050829,0.081006207,-0.016534895,-0.458375931,0.884904623
1749911930,ST_A,nan,nan,nan,nan,nan,nan,nan
1749911930,ST_B,0.080051661,-0.126001522,1.692874432,0.312881827,0.001227638,0.059473954,0.947927356
1749911930,ST_D,0.212877735,-0.064424269,1.687303424,-0.161049336,0.116377652,0.017004814,0.979913354
1749911930,snake_tip,0.149864778,-0.113218829,1.193087578,0.025512364,-0.019855244,-0.362379789,0.931469679
1749911930,ST_C,0.145256832,-0.210944697,1.676818013,0.093509212,-0.053476386,-0.469528019,0.876321733
1749911930,ST_A,0.230478346,-0.149881244,1.699195981,-0.39591229,0.233230785,-0.127253518,0.879012764
1749911930,ST_B,0.079881012,-0.126014233,1.693115234,0.177031681,-0.033579353,0.024150601,0.983335614
1749911930,ST_D,0.212530553,-0.064124227,1.687943339,-0.139142275,0.120272338,0.023774635,0.982653916
1749911930,snake_tip,0.163633347,-0.112664923,1.192498088,0.037270024,-0.015898056,-0.364309132,0.93039614
1749911930,ST_C,0.144322187,-0.210241452,1.680360079,0.021297224,-0.012849107,-0.458619803,0.888284385
1749911930,ST_A,0.230624929,-0.15020892,1.697172165,-0.405002207,0.243846253,-0.127791449,0.871883929
1749911930,ST_B,0.080466546,-0.124652892,1.694835663,0.499037653,0.038761534,0.088461295,0.861181498
1749911930,ST_D,0.212202355,-0.064450383,1.689623833,-0.135281146,0.11112313,0.02074657,0.984337389
1749911930,snake_tip,0.166887969,-0.110189684,1.192050576,0.039498221,-0.012730181,-0.365179926,0.930011511
1749911930,ST_C,0.14321205,-0.20983094,1.680200934,0.023036262,-0.013902666,-0.470333755,0.88207829
1749911930,ST_A,0.230574131,-0.15099296,1.695634484,-0.425979942,0.258207798,-0.127893537,0.857620537
