Time,RigidBody,x,y,z,qx,qy,qz,qw
1749907678,snake_tip,nan,nan,nan,nan,nan,nan,nan
1749907678,ST_D,nan,nan,nan,nan,nan,nan,nan
1749907678,ST_C,nan,nan,nan,nan,nan,nan,nan
1749907678,ST_A,nan,nan,nan,nan,nan,nan,nan
1749907678,ST_B,nan,nan,nan,nan,nan,nan,nan
1749907678,snake_tip,nan,nan,nan,nan,nan,nan,nan
1749907678,ST_D,nan,nan,nan,nan,nan,nan,nan
1749907678,ST_C,nan,nan,nan,nan,nan,nan,nan
1749907678,ST_A,nan,nan,nan,nan,nan,nan,nan
1749907678,ST_B,nan,nan,nan,nan,nan,nan,nan
1749907678,snake_tip,0.103361145,-0.090821572,1.201710343,-0.131278321,0.015278244,-0.269182086,0.953977764
1749907678,ST_D,0.039515253,-0.055027988,1.689653873,-0.393814594,0.825774431,-0.385098159,-0.121268474
1749907678,ST_C,0.183085486,0.018758994,1.703896046,0.109984227,-0.037537899,-0.263300031,0.95768857
1749907678,ST_A,0.110925786,-0.133888781,1.715038896,-0.037723608,-0.150059253,-0.490232885,0.857747555
1749907678,ST_B,0.18621172,-0.096219972,1.697378874,0.08278466,-0.116092533,-0.039699391,0.988985896
1749907678,snake_tip,0.088652276,-0.117737979,1.208628297,-0.193191171,0.021243786,-0.267886996,0.943643212
1749907678,ST_D,0.039425634,-0.055047888,1.689042926,-0.39566943,0.826699376,-0.382345915,-0.11758168
1749907678,ST_C,0.182272285,0.017459558,1.70642221,0.140411228,-0.042080365,-0.259073913,0.954669893
1749907678,ST_A,0.107980371,-0.133831054,1.721197844,-0.031953227,-0.169144765,-0.519057214,0.837226808
1749907678,ST_B,0.1866474,-0.097086668,1.695860863,0.087273568,-0.091966242,-0.039524928,0.991142392
1749907678,snake_tip,0.078143671,-0.14084883,1.217539787,-0.25221473,0.024801807,-0.264729023,0.930425227
1749907678,ST_D,0.03941733,-0.055148769,1.689409494,-0.396021903,0.827826321,-0.378573507,-0.120633028
1749907678,ST_C,0.181823254,0.016975729,1.708013415,0.16260013,-0.043461535,-0.257234752,0.951578915
1749907678,ST_A,0.111300476,-0.134819523,1.727961779,-0.042261828,-0.176010802,-0.494100928,0.85035193
1749907678,ST_B,0.186735779,-0.098085716,1.694904327,0.092211172,-0.077176839,-0.046994712,0.99163121
1749907679,snake_tip,0.074679792,-0.157684803,1.225674152,-0.300014317,0.016895302,-0.257913291,0.918251932
1749907679,ST_D,0.039321426,-0.055244751,1.68937552,-0.399679303,0.830072165,-0.37054041,-0.118052617
1749907679,ST_C,0.181460187,0.016657798,1.708663702,0.173369229,-0.043164581,-0.254309446,0.950477004
1749907679,ST_A,0.122837141,-0.136236429,1.732913017,-0.036465451,-0.171770513,-0.397968411,0.900436699
1749907679,ST_B,0.187145099,-0.098803699,1.692997575,0.117797248,-0.078559436,-0.057796057,0.988236725
1749907679,snake_tip,0.077664733,-0.168851212,1.232179642,-0.33612287,0.008688125,-0.257935762,0.905767679
1749907679,ST_D,0.039458983,-0.055384904,1.689214587,-0.415300548,0.836812258,-0.34190619,-0.101837225
1749907679,ST_C,0.181465328,0.016422955,1.708878398,0.179135352,-0.046266586,-0.255160213,0.949032784
1749907679,ST_A,0.132290274,-0.136289746,1.737446904,-0.004882559,-0.124424294,-0.306285799,0.943760455
1749907679,ST_B,0.187418714,-0.099688627,1.69205296,0.114561953,-0.045482535,-0.05738458,0.990713835
1749907679,snake_tip,0.084326096,-0.177965045,1.237826228,-0.367160022,-0.005604257,-0.254621834,0.894611537
1749907679,ST_D,0.039443031,-0.055318221,1.688825965,-0.388386101,0.829337001,-0.384066552,-0.117682748
1749907679,ST_C,0.181483343,0.016338957,1.709105611,0.184895232,-0.046912551,-0.2559475,0.947683394
1749907679,ST_A,0.128847733,-0.136716217,1.741713762,-0.02318022,-0.134158224,-0.358294696,0.923628271
1749907679,ST_B,0.187701002,-0.099704474,1.690940142,0.139070332,-0.055404156,-0.068327926,0.986367643
1749907679,snake_tip,0.088979423,-0.189786658,1.244537711,-0.40003252,-0.022057945,-0.24914971,0.881709576
1749907679,ST_D,0.039270334,-0.055470377,1.688722014,-0.420506507,0.838196039,-0.334050298,-0.09493199
1749907679,ST_C,0.181331217,0.016368156,1.709246874,0.180518478,-0.058815848,-0.256871909,0.94761306
1749907679,ST_A,0.123764537,-0.137205705,1.747318625,-0.08029303,-0.104904234,-0.39529711,0.909004033
1749907679,ST_B,0.187886581,-0.099785738,1.690557837,0.141603664,-0.050299473,-0.069668449,0.986186981
1749907679,snake_tip,0.088302568,-0.203251466,1.252078772,-0.424466699,-0.027912021,-0.244950145,0.871233821
1749907679,ST_D,0.039084099,-0.056841895,1.688651204,-0.39539963,0.830116928,-0.379680604,-0.102018096
1749907679,ST_C,0.181168839,0.016586095,1.709299207,0.176261038,-0.067579925,-0.256969839,0.947803497
1749907679,ST_A,0.132627398,-0.136095047,1.749566078,-0.031260632,-0.123507693,-0.312565207,0.941313744
