Time,RigidBody,x,y,z,qx,qy,qz,qw
1749911595,snake_tip,0.17519033,0.073280789,1.271747828,0.512374878,0.07582508,-0.306367278,0.798662424
1749911595,ST_C,0.141013443,-0.199654683,1.683935165,-0.003563483,-0.158951759,-0.413926631,0.896318316
1749911595,ST_A,0.231392711,-0.12817581,1.684853435,-0.442973256,0.339165062,0.054416113,0.828118801
1749911595,ST_B,0.071816675,-0.115266681,1.703575492,0.066953897,-0.09370672,-0.054472398,0.99185127
1749911595,ST_D,0.183513075,-0.043163911,1.731642485,-0.248942316,0.05918606,0.25110811,0.933525324
1749911595,snake_tip,0.173232898,0.067449808,1.268807411,0.505982101,0.076999962,-0.30454728,0.803308249
1749911595,ST_C,0.140510321,-0.200032413,1.684377193,-0.003862711,-0.161107868,-0.413322002,0.896211028
1749911595,ST_A,0.230785906,-0.128757551,1.685673833,-0.447993994,0.335991025,0.053587947,0.826764643
1749911595,ST_B,0.072087467,-0.114393957,1.705839396,0.194727764,-0.050875809,-0.021973047,0.979290485
1749911595,ST_D,0.182099059,-0.04246388,1.733261228,-0.237445742,0.046031848,0.265491664,0.933281779
1749911595,snake_tip,0.169922113,0.055245146,1.262217641,0.489156097,0.073437966,-0.315202355,0.809926331
1749911595,ST_C,0.140353858,-0.200068757,1.684006453,0.001660466,-0.162469685,-0.41410321,0.895611227
1749911595,ST_A,0.230396792,-0.130026236,1.685761094,-0.437728554,0.343202859,0.038833238,0.830118954
1749911595,ST_B,0.071401611,-0.115320407,1.704399705,0.265819758,-0.063991413,0.006244936,0.961876333
1749911595,ST_D,0.18233937,-0.041482799,1.736778855,-0.12622498,0.139261395,0.268165201,0.94486022
1749911595,snake_tip,0.164600313,0.046890907,1.258758783,0.476436764,0.081158891,-0.308582544,0.819266796
1749911595,ST_C,0.140228719,-0.199997634,1.684972286,-0.003498854,-0.158924073,-0.412531793,0.896966159
1749911595,ST_A,0.229300559,-0.131672263,1.689993501,-0.438657105,0.327066094,0.010007182,0.836963296
1749911595,ST_B,0.071170859,-0.114497259,1.705852985,0.146308437,-0.075091995,-0.038050041,0.985650718
1749911595,ST_D,0.18512027,-0.041743882,1.742549419,-0.144369036,0.044136215,0.246239111,0.957379699
1749911596,snake_tip,0.164736956,0.046712019,1.257446408,0.477603346,0.073661581,-0.31877625,0.815383792
1749911596,ST_C,0.140053004,-0.200404435,1.683380008,-0.001439935,-0.156727001,-0.413877785,0.89673847
1749911596,ST_A,0.228629529,-0.133717224,1.690801382,-0.434414178,0.323598027,-0.005488183,0.840558469
1749911596,ST_B,0.071323015,-0.115802072,1.704998016,0.292917848,-0.051999424,0.014758666,0.9546085
1749911596,ST_D,0.187115952,-0.044408217,1.74062407,-0.127170712,0.078837834,0.204001248,0.967468619
1749911596,snake_tip,0.163689703,0.051598817,1.259796739,0.481980562,0.086111054,-0.307324797,0.815984726
1749911596,ST_C,0.140469298,-0.199848592,1.684512138,-0.002864189,-0.158230111,-0.412533283,0.897090495
1749911596,ST_A,0.226819336,-0.135166422,1.697026968,-0.448677182,0.288601309,-0.049824093,0.844343305
1749911596,ST_B,0.07222677,-0.114362977,1.706156373,0.506767631,0.002108398,0.073361024,0.858952999
1749911596,ST_D,0.183943585,-0.04110463,1.743980765,-0.097557738,0.068448827,0.249725044,0.960955024
1749911596,snake_tip,0.165593937,0.05161456,1.258809209,0.484662056,0.070792928,-0.319577873,0.811147988
1749911596,ST_C,0.139732525,-0.200143754,1.682951808,-0.004388773,-0.152595013,-0.412029594,0.89829123
1749911596,ST_A,nan,nan,nan,nan,nan,nan,nan
1749911596,ST_B,0.071133636,-0.115345389,1.704544306,0.431513041,-0.035008933,0.056320611,0.899666011
1749911596,ST_D,0.187231436,-0.044517331,1.743791342,-0.095421262,0.050930452,0.195674852,0.974685669
1749911596,snake_tip,0.163935736,0.045172013,1.256468773,0.473788351,0.074903995,-0.304808497,0.822803617
1749911596,ST_C,0.140296116,-0.200095281,1.684937954,0.045631897,-0.230992049,-0.430305719,0.871434152
1749911596,ST_A,nan,nan,nan,nan,nan,nan,nan
1749911596,ST_B,0.071987674,-0.114416547,1.705563307,0.479733109,-0.011509343,0.062148888,0.875134945
1749911596,ST_D,0.198183209,-0.051606614,1.741886139,-0.086266033,0.100393988,0.071443923,0.988622844
1749911596,snake_tip,0.167076439,0.034850147,1.252673626,0.465681136,0.063954875,-0.315593183,0.824288666
1749911596,ST_C,0.139964268,-0.200586036,1.684286237,0.053198252,-0.236427367,-0.43212685,0.868641734
1749911596,ST_A,nan,nan,nan,nan,nan,nan,nan
1749911596,ST_B,0.071535096,-0.115446918,1.705050707,0.327304393,-0.041712511,0.024166744,0.943688452
1749911596,ST_D,0.198365614,-0.05254297,1.739879966,-0.080633514,0.119949184,0.0725272,0.98683852
1749911596,snake_tip,0.170353442,0.029657505,1.251218915,0.459808677,0.05837784,-0.305760592,0.831672072
1749911596,ST_C,0.14016825,-0.200069562,1.685205579,0.056593321,-0.243569463,-0.433088958,0.865970612
1749911596,ST_A,nan,nan,nan,nan,nan,nan,nan
1749911596,ST_B,0.071809277,-0.114309274,1.705624342,0.449377626,-0.01673729,0.052935362,0.891615093
1749911596,ST_D,0.1952288,-0.048902508,1.740625978,-0.090095311,0.107374549,0.105575085,0.984483302
1749911596,snake_tip,0.177148238,0.027514484,1.249622464,0.459509879,0.034366276,-0.310289979,0.831498444
1749911596,ST_C,0.139772981,-0.200478017,1.683383465,0.067491159,-0.245409012,-0.440691411,0.860819638
1749911596,ST_A,nan,nan,nan,nan,nan,nan,nan
1749911596,ST_B,0.071481802,-0.115546785,1.705047846,0.359477788,-0.032257486,0.032926571,0.932014525
1749911596,ST_D,0.197254449,-0.051854841,1.739404082,-0.0768907,0.105364762,0.079599239,0.988256037
1749911596,snake_tip,0.181325167,0.023187133,1.246620893,0.445053846,0.024088586,-0.311841369,0.839107752
1749911596,ST_C,0.140413493,-0.200160831,1.684092283,0.059501942,-0.240174815,-0.434513718,0.86601007
1749911596,ST_A,nan,nan,nan,nan,nan,nan,nan
1749911596,ST_B,0.071703486,-0.114946179,1.704883218,0.342913926,-0.041752607,0.024174035,0.938127041
1749911596,ST_D,0.200929135,-0.054498643,1.738075614,-0.075357623,0.10876032,0.040969063,0.990360498
1749911596,snake_tip,0.182296559,0.015410268,1.242261887,0.425305426,0.010977105,-0.309412748,0.850446105
1749911596,ST_C,0.139958754,-0.200349465,1.683286786,0.067993745,-0.242762938,-0.440199494,0.861781538
1749911596,ST_A,nan,nan,nan,nan,nan,nan,nan
1749911596,ST_B,0.071661413,-0.115285553,1.705222011,0.323252797,-0.03690052,0.019098407,0.9454
1749911596,ST_D,0.19799003,-0.052511081,1.735787749,-0.088328108,0.099736676,0.074984305,0.98824501
1749911596,snake_tip,0.181030154,0.002740756,1.236250639,0.392417312,-0.00850849,-0.316762,0.86348027
1749911596,ST_C,0.139899984,-0.20013243,1.683750153,0.058287621,-0.239998639,-0.433386296,0.866706133
1749911596,ST_A,0.22502172,-0.130448237,1.715431452,-0.446300298,0.200368792,-0.041574355,0.871171594
