Time,x,y,z,qx,qy,qz,qw,Δx,Δy,Δz,Δqx,Δqy,Δqz,Δqw,ST_A_x_interp,ST_A_y_interp,ST_A_z_interp
1749908445.0,,,,,,,,,,,,,,,,,
1749908445.02002,0.1793069013569064,0.02774457683384514,1.6925487723070773,-0.031711693585089684,-0.04102658710447884,-0.1838482864528389,0.979976400074677,0.03650789635690632,0.05990365183384514,0.4973259173070774,-0.0853123140252478,0.009170687205200045,0.08586458886776893,0.9910134633561319,,,
1749908445.04004,0.17949575071381282,0.025212022667690275,1.6923375536141547,-0.031131453170179367,-0.036688068208957675,-0.1900815709056778,0.977429418149354,0.036696745713812734,0.05737109766769028,0.4971146986141548,-0.08325521243014032,0.01341663282002209,0.07942306112100996,0.9901489538900167,,,
1749908445.06006,0.17968460007071924,0.022679468501535415,1.692126334921232,-0.030551212755269053,-0.03234954931343651,-0.1963148553585167,0.9748824362240309,0.03688559507071915,0.054838543501535414,0.49690347992123224,-0.08119811083503282,0.017662578434844135,0.07298153337425099,0.9892844444239015,,,
1749908445.08008,0.17987344942762565,0.02014691433538055,1.6919151162283097,-0.029970972340358736,-0.028011030417915344,-0.20254813981135558,0.9723354542987079,0.037074444427625565,0.052305989335380554,0.4966922612283096,-0.07914100923992534,0.02190852404966618,0.06654000562749203,0.9884199349577862,,,
1749908445.1001,0.18006229878453206,0.01761436016922569,1.691703897535387,-0.02939073192544842,-0.02367251152239418,-0.2087814242641945,0.969788472373385,0.037263293784531984,0.049773435169225694,0.49648104253538705,-0.07708390764481785,0.026154469664488224,0.06009847788073306,0.987555425491671,,,
1749908445.12012,0.18025114814143847,0.01508180600307083,1.6914926788424645,-0.028810491510538102,-0.019333992626873017,-0.21501470871703338,0.967241490448062,0.037452143141438396,0.047240881003070834,0.49626982384246443,-0.07502680604971035,0.03040041527931027,0.05365695013397409,0.9866909160255557,,,
1749908445.14014,0.1804399974983449,0.012549251836915968,1.6912814601495418,-0.028230251095627785,-0.014995473731351853,-0.2212479931698723,0.964694508522739,0.037640992498344815,0.044708326836915974,0.49605860514954186,-0.07296970445460287,0.03464636089413231,0.04721542238721513,0.9858264065594404,,,
1749908445.16016,0.18062884685525132,0.010016697670761108,1.6910702414566192,-0.02765001068071747,-0.010656954835830686,-0.22748127762271117,0.962147526597416,0.037829841855251234,0.042175772670761114,0.49584738645661924,-0.07091260285949537,0.03889230650895436,0.04077389464045616,0.9849618970933252,,,
1749908445.18018,0.18081769621215774,0.007484143504606244,1.6908590227636966,-0.027069770265807154,-0.006318435940309522,-0.23371456207555008,0.9596005446720929,0.038018691212157646,0.03964321850460625,0.4956361677636967,-0.06885550126438789,0.0431382521237764,0.034332366893697196,0.98409738762721,,,
1749908445.2002003,0.181006547818074,0.004951559178225515,1.6906478015553674,-0.02648952294080496,-0.0019798653773012154,-0.2399479207606678,0.9570535324147237,0.03820754281807391,0.03711063417822552,0.49542494655536745,-0.06679837517122639,0.047384248303628994,0.02789076243468687,0.9832328678656383,,,
1749908445.2202203,0.1811953971749804,0.0024190050120706554,1.6904365828624448,-0.025909282525894643,0.0023586535182199483,-0.2461812052135067,0.9545065504894006,0.03839639217498032,0.03457808001207066,0.4952137278624449,-0.06474127357611889,0.051630193918451035,0.021449234687927907,0.9823683583995231,,,
1749908445.2402403,0.1813842465318868,-0.00011354915408420818,1.6902253641695222,-0.025329042110984325,0.006697172413741112,-0.2524144896663456,0.9519595685640776,0.03858524153188674,0.032045525845915794,0.4950025091695223,-0.0626841719810114,0.055876139533273084,0.01500770694116893,0.9815038489334079,,,
1749908445.2602603,0.18157309588879322,-0.0026461033202390682,1.6900141454765996,-0.024748801696074012,0.011035691309262276,-0.2586477741191845,0.9494125866387546,0.03877409088879316,0.029512971679760934,0.4947912904765997,-0.06062707038590391,0.060122085148095125,0.008566179194409967,0.9806393394672926,,,
1749908445.2802804,0.18176194524569964,-0.005178657486393928,1.6898029267836772,-0.024168561281163695,0.01537421020478344,-0.2648810585720234,0.9468656047134316,0.03896294024569957,0.026980417513606074,0.49458007178367713,-0.058569968790796414,0.06436803076291717,0.0021246514476510048,0.9797748300011774,,,
1749908445.3003004,0.18195079460260605,-0.007711211652548795,1.6895917080907545,-0.023588320866253377,0.01971272910030461,-0.27111434302486226,0.9443186227881086,0.03915178960260599,0.024447863347451207,0.4943688530907545,-0.05651286719568893,0.06861397637773922,-0.004316876299107972,0.9789103205350621,,,
1749908445.3203204,0.1821396439595125,-0.010243765818703655,1.689380489397832,-0.02300808045134306,0.024051247995825767,-0.2773476274777012,0.9417716408627856,0.039340638959512404,0.021915309181296347,0.49415763439783195,-0.054455765600581435,0.07285992199256125,-0.010758404045866934,0.9780458110689468,,,
1749908445.3403404,0.1823284933164189,-0.012776319984858515,1.6891692707049093,-0.022427840036432743,0.028389766891346938,-0.2835809119305401,0.9392246589374625,0.03952948831641882,0.019382755015141487,0.4939464157049093,-0.052398664005473945,0.0771058676073833,-0.017199931792625897,0.9771813016028317,,,
1749908445.3603604,0.1825173426733253,-0.015308874151013376,1.6889580520119867,-0.021847599621522426,0.032728285786868094,-0.28981419638337896,0.9366776770121396,0.039718337673325235,0.016850200848986627,0.49373519701198676,-0.050341562410366456,0.08135181322220536,-0.023641459539384874,0.9763167921367164,,,
1749908445.3803804,0.18270619203023172,-0.017841428317168236,1.688746833319064,-0.02126735920661211,0.037066804682389265,-0.2960474808362179,0.9341306950868166,0.039907187030231654,0.014317646682831767,0.49352397831906414,-0.048284460815258966,0.08559775883702739,-0.030082987286143836,0.9754522826706011,,,
1749908445.4004004,0.18289504138713814,-0.020373982483323103,1.6885356146261414,-0.020687118791701792,0.04140532357791042,-0.3022807652890568,0.9315837131614936,0.04009603638713807,0.0117850925166769,0.4933127596261416,-0.046227359220151476,0.08984370445184944,-0.0365245150329028,0.9745877732044859,,,
1749908445.4204204,0.18308389074404455,-0.022906536649477963,1.688324395933219,-0.020106878376791478,0.04574384247343159,-0.30851404974189567,0.9290367312361706,0.040284885744044485,0.00925253835052204,0.493101540933219,-0.04417025762504398,0.09408965006667147,-0.04296604277966176,0.9737232637383706,,,
