Time,x,y,z,qx,qy,qz,qw,Δx,Δy,Δz,Δqx,Δqy,Δqz,Δqw,ST_A_x_interp,ST_A_y_interp,ST_A_z_interp
1749907906.0,,,,,,,,,,,,,,,,,
1749907906.0190191,0.19478933803374862,-0.09137595177526664,1.7410339649562807,-0.0247268434463768,-0.011497679831730844,0.1307512194905472,0.990956187612155,-0.05415236696625137,-0.02565681677526665,0.5077390009562807,-0.12553322178295861,0.31836224622778514,0.36210429943864936,0.8669493241988345,,,
1749907906.038038,0.19475134354379176,-0.09145510355829573,1.7411111459450295,-0.02402583468051815,-0.01244644276987958,0.12940182889689827,0.9910584679421356,-0.05419036145620823,-0.025735968558295727,0.5078161819450294,-0.1246963963138951,0.3174351958340133,0.36108691098130513,0.8677418531950295,,,
1749907906.0570571,0.19471334857754038,-0.09153425633356237,1.74118832790131,-0.02332481712689495,-0.013395217601610422,0.12805242138744544,0.9911607495542906,-0.0542283564224596,-0.025815121333562376,0.5078933639013101,-0.12385956035448462,0.31650813381884535,0.3600695097700973,0.8685343921262761,,,
1749907906.076076,0.19467535408758355,-0.09161340811659145,1.7412655088900588,-0.0226238083610363,-0.01434398053975916,0.12670303079379655,0.9912630298842712,-0.05426635091241646,-0.025894273116591454,0.507970544890059,-0.1230227348854211,0.3155810834250735,0.3590521213127531,0.8693269211224712,,,
1749907906.0950952,0.19463735912133215,-0.0916925608918581,1.7413426908463396,-0.0219227908074131,-0.015292755371490002,0.1253536232843437,0.9913653114964261,-0.05430434587866783,-0.025973425891858103,0.5080477268463397,-0.12218589892601063,0.3146540214099055,0.35803472010154525,0.8701194600537178,,,
1749907906.114114,0.1945993646313753,-0.09177171267488718,1.7414198718350884,-0.02122178204155445,-0.016241518309638738,0.12400423269069481,0.9914675918264068,-0.05434234036862469,-0.02605257767488718,0.5081249078350885,-0.12134907345694712,0.3137269710161337,0.357017331644201,0.8709119890499128,,,
1749907906.1331332,0.19456136966512394,-0.09185086545015382,1.7414970537913692,-0.02052076448793125,-0.01719029314136958,0.12265482518124199,0.9915698734385616,-0.05438033533487606,-0.026131730450153826,0.5082020897913692,-0.12051223749753665,0.3127999090009657,0.35599993043299316,0.8717045279811594,,,
1749907906.152152,0.19452337517516707,-0.0919300172331829,1.741574234780118,-0.0198197557220726,-0.018139056079518316,0.12130543458759308,0.9916721537685423,-0.05441832982483292,-0.02621088223318291,0.5082792707801179,-0.11967541202847314,0.31187285860719394,0.35498254197564894,0.8724970569773545,,,
1749907906.1711712,0.1944853802089157,-0.09200917000844955,1.7416514167363986,-0.0191187381684494,-0.01908783091124916,0.11995602707814025,0.9917744353806972,-0.05445632479108429,-0.026290035008449553,0.5083564527363986,-0.11883857606906265,0.3109457965920259,0.3539651407644411,0.8732895959086011,,,
